day,num_tweets,num_replies,num_retweets,num_likes,avg_replies,avg_retweets,avg_likes,avg_polarity,avg_subjectivity
2018-01-07,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-01-09,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-01-10,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-01-11,5,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-01-13,11,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-01-23,53,0,0,6,0.0,0.0,0.11320754716981132,0.0,0.0
2018-01-30,6,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-02-08,2,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-02-13,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-02-22,10,0,1,0,0.0,0.1,0.0,0.0,0.0
2018-02-24,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-02,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-06,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-11,3,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-15,2,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-16,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-22,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-23,3,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-24,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-27,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-01,14,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-02,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-03,4,0,1,0,0.0,0.25,0.0,0.0,0.0
2018-04-06,2,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-07,27,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-08,21,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-09,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-10,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-12,2,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-13,2,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-14,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-15,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-17,2,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-19,25,0,0,1,0.0,0.0,0.04,0.0,0.0
2018-04-20,9,0,0,0,0.0,0.0,0.0,0.0,0.0
